hmtx.lsb.99	309
hmtx.advance.100	1303
hmtx.lsb.100	172
hmtx.advance.101	1303
hmtx.lsb.101	129
hmtx.advance.102	1303
hmtx.lsb.102	94
hmtx.advance.103	1303
hmtx.lsb.103	82
hmtx.advance.104	690
hmtx.lsb.104	260
hmtx.advance.105	1024
hmtx.lsb.105	92
hmtx.advance.106	1024
hmtx.lsb.106	215
hmtx.advance.107	2048
hmtx.lsb.107	283
hmtx.advance.108	965
hmtx.lsb.108	115
hmtx.advance.109	1253
hmtx.lsb.109	158
hmtx.advance.110	1716
hmtx.lsb.110	217
hmtx.advance.111	739
hmtx.lsb.111	100
hmtx.advance.112	2048
hmtx.lsb.112	283
hmtx.advance.113	1024
hmtx.lsb.113	213
hmtx.advance.114	1024
hmtx.lsb.114	195
hmtx.advance.115	1716
hmtx.lsb.115	217
hmtx.advance.116	821
hmtx.lsb.116	94
hmtx.advance.117	821
hmtx.lsb.117	98
hmtx.advance.118	1024
hmtx.lsb.118	371
hmtx.advance.119	1303
hmtx.lsb.119	174
hmtx.advance.120	1303
hmtx.lsb.120	158
hmtx.advance.121	651
hmtx.lsb.121	219
hmtx.advance.122	1024
hmtx.lsb.122	291
hmtx.advance.123	821
hmtx.lsb.123	137
hmtx.advance.124	965
hmtx.lsb.124	96
hmtx.advance.125	1253
hmtx.lsb.125	193
hmtx.advance.126	1985
hmtx.lsb.126	137
hmtx.advance.127	1985
hmtx.lsb.127	137
hmtx.advance.128	1985
hmtx.lsb.128	98
hmtx.advance.129	1087
hmtx.lsb.129	143
hmtx.advance.130	1401
hmtx.lsb.130	16
hmtx.advance.131	1401
hmtx.lsb.131	16
hmtx.advance.132	1401
hmtx.lsb.132	16
hmtx.advance.133	1401
hmtx.lsb.133	16
hmtx.advance.134	1401
hmtx.lsb.134	16
hmtx.advance.135	1401
hmtx.lsb.135	16
hmtx.advance.136	1995
hmtx.lsb.136	8
hmtx.advance.137	1430
hmtx.lsb.137	115
hmtx.advance.138	1294
hmtx.lsb.138	201
hmtx.advance.139	1294
hmtx.lsb.139	201
hmtx.advance.140	1294
hmtx.lsb.140	201
hmtx.advance.141	1294
hmtx.lsb.141	201
hmtx.advance.142	604
hmtx.lsb.142	59
hmtx.advance.143	604
hmtx.lsb.143	162
hmtx.advance.144	604
hmtx.lsb.144	-2
hmtx.advance.145	604
hmtx.lsb.145	6
hmtx.advance.146	1587
hmtx.lsb.146	10
hmtx.advance.147	1532
hmtx.lsb.147	201
hmtx.advance.148	1612
hmtx.lsb.148	115
hmtx.advance.149	1612
hmtx.lsb.149	115
hmtx.advance.150	1612
hmtx.lsb.150	115
hmtx.advance.151	1612
hmtx.lsb.151	115
hmtx.advance.152	1612
hmtx.lsb.152	115
hmtx.advance.153	1716
hmtx.lsb.153	281
hmtx.advance.154	1612
hmtx.lsb.154	102
hmtx.advance.155	1499
hmtx.lsb.155	178
hmtx.advance.156	1499
hmtx.lsb.156	178
hmtx.advance.157	1499
hmtx.lsb.157	178
hmtx.advance.158	1499
hmtx.lsb.158	178
hmtx.advance.159	1251
hmtx.lsb.159	-4
hmtx.advance.160	1239
hmtx.lsb.160	201
hmtx.advance.161	1290
hmtx.lsb.161	186
hmtx.advance.162	1255
hmtx.lsb.162	123
hmtx.advance.163	1255
hmtx.lsb.163	123
hmtx.advance.164	1255
hmtx.lsb.164	123
hmtx.advance.165	1255
hmtx.lsb.165	123
hmtx.advance.166	1255
hmtx.lsb.166	123
hmtx.advance.167	1255
hmtx.lsb.167	123
hmtx.advance.168	2011
hmtx.lsb.168	123
hmtx.advance.169	1126
hmtx.lsb.169	113
hmtx.advance.170	1260
hmtx.lsb.170	113
hmtx.advance.171	1260
hmtx.lsb.171	113
hmtx.advance.172	1260
hmtx.lsb.172	113
hmtx.advance.173	1260
hmtx.lsb.173	113
hmtx.advance.174	569
hmtx.lsb.174	-57
hmtx.advance.175	569
hmtx.lsb.175	144
hmtx.advance.176	569
hmtx.lsb.176	-34
hmtx.advance.177	569
hmtx.lsb.177	-12
hmtx.advance.178	1253
hmtx.lsb.178	113
hmtx.advance.179	1298
hmtx.lsb.179	186
hmtx.advance.180	1253
hmtx.lsb.180	113
hmtx.advance.181	1253
hmtx.lsb.181	113
hmtx.advance.182	1253
hmtx.lsb.182	113
hmtx.advance.183	1253
hmtx.lsb.183	113
hmtx.advance.184	1253
hmtx.lsb.184	113
hmtx.advance.185	1716
hmtx.lsb.185	217
hmtx.advance.186	1253
hmtx.lsb.186	72
hmtx.advance.187	1298
hmtx.lsb.187	174
hmtx.advance.188	1298
hmtx.lsb.188	174
hmtx.advance.189	1298
hmtx.lsb.189	174
hmtx.advance.190	1298
hmtx.lsb.190	174
hmtx.advance.191	1212
hmtx.lsb.191	61
hmtx.advance.192	1300
hmtx.lsb.192	186
hmtx.advance.193	1212
hmtx.lsb.193	61
hmtx.advance.194	1401
hmtx.lsb.194	16
hmtx.advance.195	1255
hmtx.lsb.195	123
hmtx.advance.196	1401
hmtx.lsb.196	16
hmtx.advance.197	1255
hmtx.lsb.197	123
hmtx.advance.198	1401
hmtx.lsb.198	16
hmtx.advance.199	1255
hmtx.lsb.199	123
hmtx.advance.200	1430
hmtx.lsb.200	115
hmtx.advance.201	1126
hmtx.lsb.201	113
hmtx.advance.202	1430
hmtx.lsb.202	115
hmtx.advance.203	1126
hmtx.lsb.203	113
hmtx.advance.204	1430
hmtx.lsb.204	115
hmtx.advance.205	1126
hmtx.lsb.205	113
hmtx.advance.206	1430
hmtx.lsb.206	115
hmtx.advance.207	1126
hmtx.lsb.207	113
hmtx.advance.208	1577
hmtx.lsb.208	201
hmtx.advance.209	1300
hmtx.lsb.209	113
hmtx.advance.210	1587
hmtx.lsb.210	10
hmtx.advance.211	1300
hmtx.lsb.211	113
hmtx.advance.212	1294
hmtx.lsb.212	201
hmtx.advance.213	1260
hmtx.lsb.213	113
hmtx.advance.214	1294
hmtx.lsb.214	201
hmtx.advance.215	1260
hmtx.lsb.215	113
hmtx.advance.216	1294
hmtx.lsb.216	201
