hmtx.lsb.98	0
hmtx.advance.99	1233
hmtx.lsb.99	516
hmtx.advance.100	1233
hmtx.lsb.100	213
hmtx.advance.101	1233
hmtx.lsb.101	139
hmtx.advance.102	1233
hmtx.lsb.102	205
hmtx.advance.103	1233
hmtx.lsb.103	37
hmtx.advance.104	1233
hmtx.lsb.104	530
hmtx.advance.105	1233
hmtx.lsb.105	199
hmtx.advance.106	1233
hmtx.lsb.106	319
hmtx.advance.107	1233
hmtx.lsb.107	0
hmtx.advance.108	1233
hmtx.lsb.108	270
hmtx.advance.109	1233
hmtx.lsb.109	119
hmtx.advance.110	1233
hmtx.lsb.110	88
hmtx.advance.111	1233
hmtx.lsb.111	356
hmtx.advance.112	1233
hmtx.lsb.112	0
hmtx.advance.113	1233
hmtx.lsb.113	317
hmtx.advance.114	1233
hmtx.lsb.114	299
hmtx.advance.115	1233
hmtx.lsb.115	88
hmtx.advance.116	1233
hmtx.lsb.116	322
hmtx.advance.117	1233
hmtx.lsb.117	326
hmtx.advance.118	1233
hmtx.lsb.118	475
hmtx.advance.119	1233
hmtx.lsb.119	195
hmtx.advance.120	1233
hmtx.lsb.120	106
hmtx.advance.121	1233
hmtx.lsb.121	489
hmtx.advance.122	1233
hmtx.lsb.122	395
hmtx.advance.123	1233
hmtx.lsb.123	344
hmtx.advance.124	1233
hmtx.lsb.124	244
hmtx.advance.125	1233
hmtx.lsb.125	193
hmtx.advance.126	1233
hmtx.lsb.126	27
hmtx.advance.127	1233
hmtx.lsb.127	27
hmtx.advance.128	1233
hmtx.lsb.128	27
hmtx.advance.129	1233
hmtx.lsb.129	193
hmtx.advance.130	1233
hmtx.lsb.130	37
hmtx.advance.131	1233
hmtx.lsb.131	37
hmtx.advance.132	1233
hmtx.lsb.132	37
hmtx.advance.133	1233
hmtx.lsb.133	37
hmtx.advance.134	1233
hmtx.lsb.134	37
hmtx.advance.135	1233
hmtx.lsb.135	37
hmtx.advance.136	1233
hmtx.lsb.136	0
hmtx.advance.137	1233
hmtx.lsb.137	139
hmtx.advance.138	1233
hmtx.lsb.138	197
hmtx.advance.139	1233
hmtx.lsb.139	197
hmtx.advance.140	1233
hmtx.lsb.140	197
hmtx.advance.141	1233
hmtx.lsb.141	197
hmtx.advance.142	1233
hmtx.lsb.142	201
hmtx.advance.143	1233
hmtx.lsb.143	201
hmtx.advance.144	1233
hmtx.lsb.144	201
hmtx.advance.145	1233
hmtx.lsb.145	201
hmtx.advance.146	1233
hmtx.lsb.146	8
hmtx.advance.147	1233
hmtx.lsb.147	139
hmtx.advance.148	1233
hmtx.lsb.148	117
hmtx.advance.149	1233
hmtx.lsb.149	117
hmtx.advance.150	1233
hmtx.lsb.150	117
hmtx.advance.151	1233
hmtx.lsb.151	117
hmtx.advance.152	1233
hmtx.lsb.152	117
hmtx.advance.153	1233
hmtx.lsb.153	150
hmtx.advance.154	1233
hmtx.lsb.154	8
hmtx.advance.155	1233
hmtx.lsb.155	147
hmtx.advance.156	1233
hmtx.lsb.156	147
hmtx.advance.157	1233
hmtx.lsb.157	147
hmtx.advance.158	1233
hmtx.lsb.158	147
hmtx.advance.159	1233
hmtx.lsb.159	37
hmtx.advance.160	1233
hmtx.lsb.160	201
hmtx.advance.161	1233
hmtx.lsb.161	188
hmtx.advance.162	1233
hmtx.lsb.162	133
hmtx.advance.163	1233
hmtx.lsb.163	133
hmtx.advance.164	1233
hmtx.lsb.164	133
hmtx.advance.165	1233
hmtx.lsb.165	133
hmtx.advance.166	1233
hmtx.lsb.166	133
hmtx.advance.167	1233
hmtx.lsb.167	133
hmtx.advance.168	1233
hmtx.lsb.168	41
hmtx.advance.169	1233
hmtx.lsb.169	195
hmtx.advance.170	1233
hmtx.lsb.170	123
hmtx.advance.171	1233
hmtx.lsb.171	123
hmtx.advance.172	1233
hmtx.lsb.172	123
hmtx.advance.173	1233
hmtx.lsb.173	123
hmtx.advance.174	1233
hmtx.lsb.174	178
hmtx.advance.175	1233
hmtx.lsb.175	178
hmtx.advance.176	1233
hmtx.lsb.176	178
hmtx.advance.177	1233
hmtx.lsb.177	178
hmtx.advance.178	1233
hmtx.lsb.178	137
hmtx.advance.179	1233
hmtx.lsb.179	195
hmtx.advance.180	1233
hmtx.lsb.180	137
hmtx.advance.181	1233
hmtx.lsb.181	137
hmtx.advance.182	1233
hmtx.lsb.182	137
hmtx.advance.183	1233
hmtx.lsb.183	137
hmtx.advance.184	1233
hmtx.lsb.184	137
hmtx.advance.185	1233
hmtx.lsb.185	88
hmtx.advance.186	1233
hmtx.lsb.186	47
hmtx.advance.187	1233
hmtx.lsb.187	195
hmtx.advance.188	1233
hmtx.lsb.188	195
hmtx.advance.189	1233
hmtx.lsb.189	195
hmtx.advance.190	1233
hmtx.lsb.190	195
hmtx.advance.191	1233
hmtx.lsb.191	104
hmtx.advance.192	1233
hmtx.lsb.192	190
hmtx.advance.193	1233
hmtx.lsb.193	104
hmtx.advance.194	1233
hmtx.lsb.194	37
hmtx.advance.195	1233
hmtx.lsb.195	133
hmtx.advance.196	1233
hmtx.lsb.196	37
hmtx.advance.197	1233
hmtx.lsb.197	133
hmtx.advance.198	1233
hmtx.lsb.198	37
hmtx.advance.199	1233
hmtx.lsb.199	133
hmtx.advance.200	1233
hmtx.lsb.200	139
hmtx.advance.201	1233
hmtx.lsb.201	195
hmtx.advance.202	1233
hmtx.lsb.202	139
hmtx.advance.203	1233
hmtx.lsb.203	195
hmtx.advance.204	1233
hmtx.lsb.204	139
hmtx.advance.205	1233
hmtx.lsb.205	195
hmtx.advance.206	1233
hmtx.lsb.206	139
hmtx.advance.207	1233
hmtx.lsb.207	195
hmtx.advance.208	1233
hmtx.lsb.208	137
hmtx.advance.209	1233
hmtx.lsb.209	123
hmtx.advance.210	1233
hmtx.lsb.210	8
hmtx.advance.211	1233
hmtx.lsb.211	123
hmtx.advance.212	1233
hmtx.lsb.212	197
hmtx.advance.213	1233
hmtx.lsb.213	123
hmtx.advance.214	1233
hmtx.lsb.214	197
hmtx.advance.215	1233
hmtx.lsb.215	123
hmtx.advance.216	1233
hmtx.lsb.216	197
hmtx.advance.217	1233
hmtx.lsb.217	123
hmtx.advance.218	1233
hmtx.lsb.218	197
hmtx.advance.219	1233
hmtx.lsb.219	123
hmtx.advance.220	1233
hmtx.lsb.220	197
hmtx.advance.221	1233
hmtx.lsb.221	123
hmtx.advance.222	1233
hmtx.lsb.222	102
hmtx.advance.223	1233
hmtx.lsb.223	123
hmtx.advance.224	1233
hmtx.lsb.224	102
hmtx.advance.225	1233
hmtx.lsb.225	123
hmtx.advance.226	1233
hmtx.lsb.226	102
hmtx.advance.227	1233
hmtx.lsb.227	123
hmtx.advance.228	1233
hmtx.lsb.228	102
hmtx.advance.229	1233
hmtx.lsb.229	123
hmtx.advance.230	1233
hmtx.lsb.230	137
hmtx.advance.231	1233
hmtx.lsb.231	195
hmtx.advance.232	1233
hmtx.lsb.232	3
hmtx.advance.233	1233
hmtx.lsb.233	70
hmtx.advance.234	1233
hmtx.lsb.234	201
hmtx.advance.235	1233
hmtx.lsb.235	178
hmtx.advance.236	1233
hmtx.lsb.236	201
hmtx.advance.237	1233
hmtx.lsb.237	178
hmtx.advance.238	1233
hmtx.lsb.238	201
hmtx.advance.239	1233
hmtx.lsb.239	178
hmtx.advance.240	1233
hmtx.lsb.240	201
hmtx.advance.241	1233
hmtx.lsb.241	178
hmtx.advance.242	1233
hmtx.lsb.242	201
hmtx.advance.243	1233
hmtx.lsb.243	178
hmtx.advance.244	1233
hmtx.lsb.244	-1
hmtx.advance.245	1233
hmtx.lsb.245	-4
hmtx.advance.246	1233
hmtx.lsb.246	109
hmtx.advance.247	1233
hmtx.lsb.247	186
hmtx.advance.248	1233
hmtx.lsb.248	137
hmtx.advance.249	1233
hmtx.lsb.249	236
hmtx.advance.250	1233
hmtx.lsb.250	236
hmtx.advance.251	1233
hmtx.lsb.251	200
hmtx.advance.252	1233
hmtx.lsb.252	160
hmtx.advance.253	1233
hmtx.lsb.253	215
hmtx.advance.254	1233
